id,dayofweek,fromid,toid,distance,rank
7601,5,92,36,100,28
7602,5,92,41,100,29
7603,5,92,27,101,30
7604,5,92,29,101,31
7605,5,92,31,102,32
7606,5,92,28,103,33
7607,5,92,32,105,34
7608,5,92,12,106,35
7609,5,92,13,107,36
7610,5,92,17,110,37
7611,5,92,14,113,38
7612,5,92,23,120,39
7613,5,92,70,201,40
7614,5,96,96,0,0
7615,5,96,97,5,1
7616,5,96,82,45,2
7617,5,96,87,51,3
7618,5,96,78,52,4
7619,5,96,79,52,5
7620,5,96,92,52,6
7621,5,96,90,53,7
7622,5,96,5,58,8
7623,5,96,107,58,9
7624,5,96,73,60,10
7625,5,96,108,63,11
7626,5,96,75,69,12
7627,5,96,111,71,13
7628,5,96,6,82,14
7629,5,96,120,87,15
7630,5,96,121,87,16
7631,5,96,4,88,17
7632,5,96,118,88,18
7633,5,96,11,89,19
7634,5,96,117,90,20
7635,5,96,8,93,21
7636,5,96,110,99,22
7637,5,96,31,100,23
7638,5,96,109,100,24
7639,5,96,3,101,25
7640,5,96,47,103,26
7641,5,96,51,105,27
7642,5,96,27,106,28
7643,5,96,29,106,29
7644,5,96,41,106,30
7645,5,96,46,106,31
7646,5,96,28,107,32
7647,5,96,32,109,33
7648,5,96,36,111,34
7649,5,96,13,117,35
7650,5,96,12,118,36
7651,5,96,17,121,37
7652,5,96,14,122,38
7653,5,96,23,131,39
7654,5,96,70,210,40
7655,5,97,97,0,0
7656,5,97,96,5,1
7657,5,97,82,49,2
7658,5,97,87,55,3
7659,5,97,78,56,4
7660,5,97,79,56,5
7661,5,97,92,56,6
7662,5,97,90,57,7
7663,5,97,107,62,8
7664,5,97,5,63,9
7665,5,97,73,64,10
7666,5,97,108,67,11
7667,5,97,75,74,12
7668,5,97,111,75,13
7669,5,97,6,87,14
7670,5,97,120,91,15
7671,5,97,121,91,16
7672,5,97,4,92,17
7673,5,97,118,92,18
7674,5,97,11,93,19
7675,5,97,117,94,20
7676,5,97,8,97,21
7677,5,97,31,97,22
7678,5,97,47,100,23
7679,5,97,27,102,24
7680,5,97,51,102,25
7681,5,97,29,103,26
7682,5,97,41,103,27
7683,5,97,46,103,28
7684,5,97,110,103,29
7685,5,97,28,104,30
7686,5,97,109,104,31
7687,5,97,3,105,32
7688,5,97,32,106,33
7689,5,97,36,109,34
7690,5,97,12,115,35
7691,5,97,13,116,36
7692,5,97,17,118,37
7693,5,97,14,126,38
7694,5,97,23,128,39
7695,5,97,70,214,40
7696,5,107,107,0,0
7697,5,107,108,24,1
7698,5,107,78,27,2
7699,5,107,79,28,3
7700,5,107,111,28,4
7701,5,107,73,30,5
7702,5,107,110,34,6
7703,5,107,87,35,7
7704,5,107,92,35,8
7705,5,107,109,35,9
7706,5,107,90,39,10
7707,5,107,118,39,11
7708,5,107,120,46,12
7709,5,107,121,46,13
7710,5,107,117,49,14
7711,5,107,75,55,15
7712,5,107,82,57,16
7713,5,107,96,58,17
7714,5,107,97,62,18
7715,5,107,5,103,19
7716,5,107,6,106,20
7717,5,107,11,113,21
7718,5,107,4,114,22
7719,5,107,8,117,23
7720,5,107,3,126,24
7721,5,107,47,126,25
7722,5,107,51,128,26
7723,5,107,46,129,27
7724,5,107,36,134,28
7725,5,107,41,134,29
7726,5,107,27,135,30
7727,5,107,29,135,31
7728,5,107,31,136,32
7729,5,107,28,137,33
7730,5,107,32,139,34
7731,5,107,12,140,35
7732,5,107,13,141,36
7733,5,107,17,144,37
7734,5,107,14,147,38
7735,5,107,23,154,39
7736,5,107,70,235,40
7737,5,108,108,0,0
7738,5,108,111,15,1
7739,5,108,107,24,2
7740,5,108,120,26,3
7741,5,108,121,26,4
7742,5,108,117,29,5
7743,5,108,109,30,6
7744,5,108,118,33,7
7745,5,108,110,40,8
7746,5,108,79,47,9
7747,5,108,78,48,10
7748,5,108,87,56,11
7749,5,108,90,57,12
7750,5,108,92,57,13
7751,5,108,73,58,14
7752,5,108,96,63,15
7753,5,108,97,67,16
7754,5,108,75,74,17
7755,5,108,82,75,18
7756,5,108,5,116,19
7757,5,108,6,124,20
7758,5,108,11,131,21
7759,5,108,4,132,22
7760,5,108,8,135,23
7761,5,108,47,143,24
7762,5,108,3,144,25
7763,5,108,51,145,26
7764,5,108,46,147,27
7765,5,108,36,152,28
7766,5,108,41,152,29
7767,5,108,27,153,30
7768,5,108,29,153,31
7769,5,108,31,154,32
7770,5,108,28,155,33
7771,5,108,32,156,34
7772,5,108,12,158,35
7773,5,108,13,159,36
7774,5,108,17,162,37
7775,5,108,14,165,38
7776,5,108,23,172,39
7777,5,108,70,253,40
7778,5,109,109,0,0
7779,5,109,110,3,1
7780,5,109,118,7,2
7781,5,109,111,21,3
7782,5,109,108,30,4
7783,5,109,120,30,5
7784,5,109,121,30,6
7785,5,109,117,33,7
7786,5,109,107,35,8
7787,5,109,78,52,9
7788,5,109,79,53,10
7789,5,109,73,56,11
7790,5,109,87,61,12
7791,5,109,92,61,13
7792,5,109,90,65,14
7793,5,109,75,75,15
7794,5,109,82,82,16
7795,5,109,96,100,17
7796,5,109,97,104,18
7797,5,109,5,129,19
7798,5,109,6,132,20
7799,5,109,11,138,21
7800,5,109,4,139,22
7801,5,109,8,142,23
7802,5,109,47,151,24
7803,5,109,3,152,25
7804,5,109,51,153,26
7805,5,109,46,154,27
7806,5,109,41,159,28
7807,5,109,36,160,29
7808,5,109,27,161,30
7809,5,109,29,161,31
7810,5,109,28,162,32
7811,5,109,31,162,33
7812,5,109,32,164,34
7813,5,109,12,166,35
7814,5,109,13,167,36
7815,5,109,17,170,37
7816,5,109,14,173,38
7817,5,109,23,179,39
7818,5,109,70,261,40
7819,5,110,110,0,0
7820,5,110,109,3,1
7821,5,110,118,7,2
7822,5,110,111,23,3
7823,5,110,120,29,4
7824,5,110,121,30,5
7825,5,110,117,33,6
7826,5,110,107,34,7
7827,5,110,108,40,8
7828,5,110,78,52,9
7829,5,110,79,52,10
7830,5,110,73,55,11
7831,5,110,87,60,12
7832,5,110,92,60,13
7833,5,110,90,64,14
7834,5,110,75,75,15
7835,5,110,82,82,16
7836,5,110,96,99,17
7837,5,110,97,103,18
7838,5,110,5,128,19
7839,5,110,6,131,20
7840,5,110,11,138,21
7841,5,110,4,139,22
7842,5,110,8,142,23
7843,5,110,3,151,24
7844,5,110,47,151,25
7845,5,110,51,153,26
7846,5,110,46,154,27
7847,5,110,36,159,28
7848,5,110,41,159,29
7849,5,110,27,160,30
7850,5,110,29,160,31
7851,5,110,31,161,32
7852,5,110,28,162,33
7853,5,110,32,164,34
7854,5,110,12,165,35
7855,5,110,13,166,36
7856,5,110,17,169,37
7857,5,110,14,172,38
7858,5,110,23,179,39
7859,5,110,70,260,40
7860,5,111,111,0,0
7861,5,111,108,15,1
7862,5,111,118,18,2
7863,5,111,120,18,3
7864,5,111,121,20,4
7865,5,111,109,21,5
7866,5,111,110,23,6
7867,5,111,117,23,7
7868,5,111,107,28,8
7869,5,111,78,50,9
7870,5,111,79,50,10
7871,5,111,73,57,11
7872,5,111,87,58,12
7873,5,111,90,59,13
7874,5,111,92,59,14
7875,5,111,96,71,15
7876,5,111,97,75,16
7877,5,111,75,77,17
7878,5,111,82,77,18
7879,5,111,5,124,19
7880,5,111,6,126,20
7881,5,111,11,133,21
7882,5,111,4,134,22
7883,5,111,8,137,23
7884,5,111,3,146,24
7885,5,111,47,146,25
7886,5,111,51,148,26
7887,5,111,46,149,27
7888,5,111,36,154,28
7889,5,111,41,154,29
7890,5,111,29,155,30
7891,5,111,27,156,31
7892,5,111,31,156,32
7893,5,111,28,157,33
7894,5,111,32,159,34
7895,5,111,12,160,35
7896,5,111,13,161,36
7897,5,111,17,164,37
7898,5,111,14,167,38
7899,5,111,23,174,39
7900,5,111,70,255,40
7901,5,117,117,0,0
7902,5,117,120,3,1
7903,5,117,121,3,2
7904,5,117,111,23,3
7905,5,117,118,26,4
7906,5,117,108,29,5
7907,5,117,109,33,6
7908,5,117,110,33,7
7909,5,117,107,49,8
7910,5,117,78,72,9
7911,5,117,79,72,10
7912,5,117,73,79,11
7913,5,117,87,83,12
7914,5,117,90,84,13
7915,5,117,92,84,14
7916,5,117,96,90,15
7917,5,117,97,94,16
7918,5,117,75,101,17
7919,5,117,82,101,18
7920,5,117,5,143,19
7921,5,117,6,151,20
7922,5,117,11,157,21
7923,5,117,4,158,22
7924,5,117,8,161,23
7925,5,117,47,170,24
7926,5,117,3,171,25
7927,5,117,51,172,26
7928,5,117,46,173,27
7929,5,117,41,178,28
7930,5,117,36,179,29
7931,5,117,27,180,30
7932,5,117,29,180,31
7933,5,117,28,181,32
7934,5,117,31,181,33
7935,5,117,32,183,34
7936,5,117,12,185,35
7937,5,117,13,186,36
7938,5,117,17,189,37
7939,5,117,14,192,38
7940,5,117,23,199,39
7941,5,117,70,280,40
7942,5,118,118,0,0
7943,5,118,109,7,1
7944,5,118,110,7,2
7945,5,118,111,18,3
7946,5,118,120,23,4
7947,5,118,121,24,5
7948,5,118,117,26,6
7949,5,118,108,33,7
7950,5,118,107,39,8
7951,5,118,78,57,9
7952,5,118,79,57,10
7953,5,118,73,60,11
7954,5,118,87,65,12
7955,5,118,92,65,13
7956,5,118,90,69,14
7957,5,118,75,79,15
7958,5,118,82,87,16
7959,5,118,96,88,17
7960,5,118,97,92,18
7961,5,118,5,133,19
7962,5,118,6,136,20
7963,5,118,11,143,21
7964,5,118,4,144,22
7965,5,118,8,147,23
7966,5,118,3,156,24
7967,5,118,47,156,25
7968,5,118,51,158,26
7969,5,118,46,159,27
7970,5,118,36,164,28
7971,5,118,41,164,29
7972,5,118,27,165,30
7973,5,118,29,165,31
7974,5,118,31,166,32
7975,5,118,28,167,33
7976,5,118,32,169,34
7977,5,118,12,170,35
7978,5,118,13,171,36
7979,5,118,17,174,37
7980,5,118,14,177,38
7981,5,118,23,184,39
7982,5,118,70,265,40
7983,5,120,120,0,0
7984,5,120,121,1,1
7985,5,120,117,3,2
7986,5,120,111,18,3
7987,5,120,118,23,4
7988,5,120,108,26,5
7989,5,120,110,29,6
7990,5,120,109,30,7
7991,5,120,107,46,8
7992,5,120,78,69,9
7993,5,120,79,69,10
7994,5,120,73,76,11
7995,5,120,87,79,12
7996,5,120,90,80,13
7997,5,120,92,80,14
7998,5,120,96,87,15
7999,5,120,97,91,16
8000,5,120,75,98,17
8001,5,120,82,98,18
8002,5,120,5,139,19
8003,5,120,6,147,20
8004,5,120,11,154,21
8005,5,120,4,155,22
8006,5,120,8,158,23
8007,5,120,3,167,24
8008,5,120,47,167,25
8009,5,120,51,169,26
8010,5,120,46,170,27
8011,5,120,36,175,28
8012,5,120,41,175,29
8013,5,120,29,176,30
8014,5,120,27,177,31
8015,5,120,31,177,32
8016,5,120,28,178,33
8017,5,120,32,180,34
8018,5,120,12,181,35
8019,5,120,13,182,36
8020,5,120,17,185,37
8021,5,120,14,188,38
8022,5,120,23,195,39
8023,5,120,70,276,40
8024,5,121,121,0,0
8025,5,121,120,1,1
8026,5,121,117,3,2
8027,5,121,111,20,3
8028,5,121,118,24,4
8029,5,121,108,26,5
8030,5,121,109,30,6
8031,5,121,110,30,7
8032,5,121,107,46,8
8033,5,121,78,69,9
8034,5,121,79,69,10
8035,5,121,73,76,11
8036,5,121,87,79,12
8037,5,121,92,80,13
8038,5,121,90,81,14
8039,5,121,96,87,15
8040,5,121,97,91,16
8041,5,121,75,98,17
8042,5,121,82,98,18
8043,5,121,5,140,19
8044,5,121,6,147,20
8045,5,121,11,154,21
8046,5,121,4,155,22
8047,5,121,8,158,23
8048,5,121,47,167,24
8049,5,121,3,168,25
8050,5,121,51,169,26
8051,5,121,46,170,27
8052,5,121,41,175,28
8053,5,121,36,176,29
8054,5,121,27,177,30
8055,5,121,29,177,31
8056,5,121,31,177,32
8057,5,121,28,178,33
8058,5,121,32,180,34
8059,5,121,12,182,35
8060,5,121,13,183,36
8061,5,121,17,185,37
8062,5,121,14,189,38
8063,5,121,23,195,39
8064,5,121,70,277,40
